"id","y4","y5","y6","x3","x4","z2"
89,41.0335466905036,25.5966130584162,27.7801079905084,2,2,"b"
90,27.9070535950882,21.2063053997018,14.4734645388293,3,2,"c"
91,34.6045467968396,26.6933835705065,10.2511519112043,1,4,"b"
92,24.0781159034791,21.6792546390981,24.1251892178557,4,5,"a"
93,34.1421535396626,16.8192281716417,35.3745286912483,5,3,"a"
94,34.0930129720353,15.6862128152837,32.950252266568,5,3,"a"
95,23.1764912956699,20.6140689295543,32.5196650585354,3,3,"b"
96,34.6232162484032,24.2488653253223,44.572802361406,3,1,"a"
97,33.4326443505681,26.9428179519874,24.753500999001,3,1,"b"
98,31.0815520819274,16.2093048448875,27.5301402478869,3,5,"a"
99,26.8963686212085,24.4749065750894,23.9946857800767,2,1,"b"
100,29.666277790784,17.2624880336576,34.8450827076005,4,3,"a"
101,35.176990351404,19.8977117122802,15.7482939470813,1,3,"c"
102,22.0643166633217,24.3324930953811,51.1852081506789,3,3,"a"
103,33.7262590420933,17.5082747495607,37.7208396206264,3,5,"a"
104,34.7756060334688,22.9737065005154,23.9578394581194,5,5,"b"
105,33.883402959532,19.6744842517322,20.1765454787083,3,1,"a"
106,28.8841729599566,17.632086962846,21.7737069200818,4,5,"a"
107,28.8412214257541,20.5137204554712,28.8221354345413,5,1,"b"
108,31.667192079043,18.3485730507189,44.8970218532117,4,3,"a"
109,37.6795491285313,25.9151636596376,45.2448862421806,4,5,"b"
110,38.1367732514826,28.4664196310877,25.6494031992408,3,2,"a"
111,38.8367738474762,19.8530175070006,30.0647027474329,5,3,"a"
112,23.9442349618272,24.7290320602893,32.7721806375359,4,1,"c"
113,28.8827341909992,21.0350901956416,23.3471813968245,5,4,"a"
114,29.790088431454,22.9624930568427,33.5570166546172,5,4,"c"
115,35.9387347612022,19.9564616297332,51.8247470588279,1,2,"a"
116,37.7543369942316,22.5632007266552,27.7196790396627,5,4,"b"
117,26.7967357734392,18.5917332426697,50.0618703318636,3,2,"b"
118,46.1286117921091,17.6834672536925,32.9155969891359,1,2,"b"
119,32.4346431782256,16.9324085838555,24.3136916508409,3,2,"b"
120,31.4969791030908,18.1311052791996,29.7637121354391,3,3,"c"
121,29.1862494431118,23.3045571375671,17.044252950162,2,2,"a"
122,25.3932894517662,24.5809375124562,20.4563812377421,1,3,"c"
123,37.4670092976075,23.4513189589628,24.2946844956015,2,2,"a"
124,27.3494886229903,22.7431708242216,32.5062897117688,2,4,"a"
125,30.3308300267406,12.8111109685319,53.1943617818444,2,4,"a"
126,31.4086345468793,10.3696465956279,27.6516310783797,2,4,"c"
127,23.0894393379058,21.0814938081222,39.020269322434,1,1,"a"
128,28.1590740475642,17.0214792352961,50.383468846751,2,5,"a"
129,20.6076482464629,14.1272491214715,25.6861005373895,5,4,"a"
130,25.0317451084172,19.5962385407961,39.3976184375656,4,4,"b"
131,27.7411406359492,19.3802654569032,16.1285527380205,3,1,"c"
132,30.9365565585861,18.1169130458543,37.1093423403695,3,4,"a"
133,35.3458682219827,18.9050418657838,38.6248945508321,4,5,"c"
134,26.9970973051543,22.6291245903617,32.3221820900179,4,2,"c"
135,33.7887780832045,23.8740116308805,35.7738149892099,2,1,"b"
136,28.5555018130661,16.1951939741178,35.9873979069129,2,2,"c"
137,26.7285135237967,19.235110336884,34.7112677269551,3,5,"a"
138,30.2441346729901,16.0426869155896,25.8662399813439,5,2,"b"
139,28.0158578250604,19.5441284413493,15.4143578519429,3,1,"b"
140,31.8682622206359,16.5960069081532,-4.03900776469093,3,1,"b"
141,36.9507748978294,18.6487770178065,20.2380449399363,5,5,"c"
142,25.7757145007524,20.9120029660462,25.6591984674593,1,3,"a"
143,35.0473125971076,19.6216902189243,21.7787029647294,2,2,"c"
144,35.3062179901116,10.9614891321034,35.2050949366239,1,3,"b"
145,33.4262111746625,25.9698578562213,31.232097716624,3,1,"a"
146,29.899415339513,19.614067189926,26.0571918713194,2,5,"c"
147,37.1461493026533,20.6179909634749,38.4974487158773,2,2,"a"
148,24.7323186036248,20.3276103069388,29.3991460779439,1,1,"a"
149,25.6963852772127,18.8731432430075,22.8954485726741,1,4,"b"
150,37.087826531416,23.4262717870816,32.7724908329053,3,2,"b"
151,32.0739119206259,18.1689090468365,32.7248100608356,4,2,"c"
152,24.7928676630751,10.5201427102901,37.3452789258826,5,1,"a"
153,25.6451253201923,17.6786540798317,28.0400092342687,1,3,"a"
154,29.7398482767442,22.0370708667855,26.9382158917534,5,4,"b"
155,20.5751707241679,19.5745739632725,31.9257054452604,5,4,"a"
156,31.9981013813506,15.1769565126521,23.4098926375459,3,5,"c"
157,26.9514343810169,26.0675333024875,20.8870392244524,4,1,"a"
158,34.1307030304293,15.1692932500366,46.2306587906058,4,1,"c"
159,32.62447678477,16.7766188546695,28.1263536791621,5,2,"b"
160,27.9355979941459,25.4479459845005,13.4479709323362,1,3,"a"
161,35.9645962171745,21.09475156704,23.2264737956482,1,3,"b"
162,31.3774047369092,16.309924057944,24.0511718697753,3,5,"a"
163,27.7848958555841,19.6674973015118,31.4187191857541,1,1,"c"
164,28.6495132776158,24.0857790365895,27.7272917352821,2,4,"a"
165,33.2001744006615,19.0239493264503,20.0267435598532,1,5,"c"
166,27.0391028754942,15.9259229091047,52.9424660980291,4,5,"c"
167,34.6812542839762,8.44304068404512,36.6169306544684,1,4,"c"
168,22.3891063726254,12.6966021763751,47.4338542662848,4,2,"c"
169,19.801497447416,25.4465160970538,18.7601135405735,2,2,"a"
170,20.0215493729545,15.7250679636738,34.0718282605045,1,4,"a"
171,22.2879483582087,8.49816726253716,40.6822839460707,2,3,"b"
172,24.1504266824179,19.0265995525601,35.1593359786262,3,4,"a"
173,29.1361178991167,13.6838951527662,33.6088226695262,3,3,"c"
174,16.9734050161294,19.2419038097104,22.8246205611457,2,2,"b"
175,32.3173944648795,15.2093426957807,27.4626557720651,4,5,"c"
176,28.2109503585646,23.1858950231242,25.7910423743676,5,3,"b"
177,36.098269879349,21.4378281453746,27.3432522044508,1,1,"c"
178,31.6960009789484,23.1192416987928,13.5075792631456,3,3,"c"
179,39.5907022494118,26.0549100323359,46.5761351595591,2,4,"c"
180,29.2198976854716,17.3203500914156,35.8360582348565,3,2,"a"
181,42.1862463037574,25.6760263945254,35.7366006548967,5,2,"a"
182,29.7021618551039,21.0075597471256,36.2093573386555,2,1,"a"
183,31.6867133188864,17.0246490905636,40.0657065872157,2,3,"c"
184,33.9323273117142,19.26970452998,23.056823006232,2,3,"b"
185,30.8586552335859,22.8738549650309,28.8431985595087,5,1,"a"
186,34.4889463765275,24.1590327435697,30.998542178781,2,1,"a"
187,36.5123909585628,18.9590482648268,40.6554985827187,1,1,"c"
188,18.6129220243498,22.2237572326212,27.1739006023294,3,1,"a"
189,37.3580887524958,8.42916417052422,38.6969661104288,2,4,"a"
190,28.0845606425773,21.6705301634088,24.105980153717,2,4,"c"
191,28.3100430110904,21.0945848636627,36.1793730041147,4,2,"a"
192,27.5187755439193,22.7286714654266,32.945465677839,5,4,"b"
193,24.0552366100794,15.420968501447,40.2525583879155,1,3,"b"
194,29.2570561221461,24.2635997804847,35.9174307803192,5,3,"b"
195,37.701934859855,14.8416210646734,47.828910272107,4,4,"b"
196,26.0973997704114,14.5237959811792,27.7046334007498,3,5,"a"
197,32.784332295691,26.4860867180239,29.3397571087298,4,2,"b"
198,33.5099207730322,14.5690966658883,27.0473734253876,2,5,"c"
199,32.4946710886769,17.7990100157421,31.1719838841866,4,4,"c"
200,24.8532164512289,20.1493007372756,33.0855887253125,2,3,"b"
201,29.4648641369732,11.1315206869472,16.1371250579709,1,5,"b"
202,33.5823679326395,24.1551193751924,26.3462204381425,3,1,"a"
203,21.4458489096606,22.4051817569205,39.6428676885822,4,3,"a"
204,29.8146588994784,19.8599579111338,41.373217942591,1,3,"c"
205,21.4109521290772,22.8373600320747,6.34175274434126,2,2,"a"
206,29.7068648247731,28.5250198393509,22.1641206295013,2,5,"c"
207,22.8231658365938,30.2345310112935,9.27930642192832,2,5,"c"
208,32.6626753015059,13.1541305607217,22.2405983810229,2,1,"b"
209,24.0670367604665,19.27057681934,31.0470688221583,5,1,"b"
210,38.6237099325112,19.4146812407998,37.5963113556552,3,5,"a"
211,28.8278058346492,20.8354962115781,21.5484477394987,1,4,"a"
212,32.6739494804477,17.6968677232926,50.9902758120529,2,1,"c"
213,31.7983562734399,20.3696796274979,24.9240853722683,1,4,"b"
214,25.123513220947,25.7977703200407,17.2392268707478,5,3,"b"
215,29.9752924406495,5.21026925180932,22.9190974015043,3,4,"a"
216,27.3455689384732,23.5594536134237,21.6015597995051,4,4,"b"
217,38.8755439398779,15.3506357065494,36.4229440019153,5,4,"b"
218,25.4422508272023,9.95215453979792,28.2631715408071,1,1,"b"
219,25.0692526645149,25.3246173998226,36.0676902146474,1,1,"a"
220,15.2064686664499,15.2329182234652,25.2489272874432,1,1,"a"
221,28.0357248019301,28.3954413688056,35.4522074841884,4,5,"c"
222,30.0939221424009,22.4495694942707,11.383010376937,3,5,"b"
223,27.3430856186933,20.8702250584422,39.7986502764897,3,5,"b"
224,29.6469712823317,17.031761897962,43.7794803085838,5,3,"a"
225,25.305206969997,21.4152846749966,25.3528134598001,1,2,"b"
226,25.0251904843835,23.4991465091597,21.2971026185247,4,5,"c"
227,30.2992073415253,19.0341487482542,32.1994512486652,2,1,"b"
228,32.0573048054104,11.0088952829765,8.5375149154616,4,1,"b"
229,27.4140631895766,23.3879991069733,31.5077325900211,1,3,"a"
230,29.1567788727099,22.5535783520785,24.5662271800402,3,3,"b"
231,43.7226527200974,26.5323020660222,46.670232776668,5,2,"a"
232,41.6000601592553,27.146765437584,46.4012812423085,4,3,"b"
233,26.9302910942523,13.2024021886248,21.2769819980952,3,1,"b"
234,27.0534043973824,25.8180060870066,25.8001443769418,1,4,"b"
235,22.1378152541263,25.7616111799092,35.0783003076106,3,2,"a"
236,27.0349675972651,18.2620844262767,46.4102804963271,3,3,"b"
237,28.9663233669085,17.4272139530776,32.7402857595163,1,1,"c"
238,23.7306861954303,15.0446206351471,27.8111590833595,2,5,"c"
239,28.9716767882995,20.7649223790521,18.4775240349311,2,4,"b"
240,34.4344266843941,21.6833797340466,34.7811632676671,2,3,"c"
241,30.5175574231429,12.7750983463203,31.6421150331045,4,2,"b"
242,34.2170642086379,20.0274402844976,22.9767407718837,1,5,"b"
243,25.3125639678926,18.5294264292254,27.5748636793095,2,3,"a"
244,24.5597157894797,14.0036458805517,25.1779428062195,1,4,"b"
245,32.0153066305554,23.854638478491,28.1721230395796,1,4,"a"
246,27.6122176013311,13.7172805848378,21.8246711978778,3,1,"b"
247,25.3598482847347,9.3949890974954,41.8658456400446,4,5,"c"
248,29.6968735503978,23.2951544222999,21.0377474714626,2,4,"c"
249,23.3759747066334,27.9911320915082,41.4142069664145,1,2,"b"
250,32.2217581758116,14.4061687636824,49.1376631211804,3,1,"c"
251,30.9054331479458,19.0993559527659,25.3018169762235,3,3,"c"
252,29.3836377255625,13.2605113687713,23.373940737503,2,5,"a"
253,34.2820984092172,29.3002381489722,40.6808005191763,3,1,"b"
254,35.3446169813043,13.5954025304612,25.1072142272822,5,1,"a"
255,38.7743119780825,16.2895485239587,22.1828840676175,3,1,"c"
256,35.5161649686075,22.6902611566426,21.4684422607219,4,4,"c"
257,26.4036782799098,19.9433821692557,34.0123559722795,3,1,"a"
258,29.9271395060434,15.1540361954855,37.4214989404493,5,4,"c"
259,36.225109184333,16.4746150840517,42.5615680011908,2,4,"a"
260,38.3176656159734,14.2414516271844,37.0416108631054,5,4,"b"
261,37.0296621266225,15.6369340460158,52.2071693191538,4,5,"c"
262,30.1265148729762,21.9886996175227,40.7924951761227,3,2,"a"
263,23.9535883734842,21.7216649346529,31.0164494581911,1,2,"c"
264,24.9841844621966,23.8045082369809,31.9038021370405,5,1,"a"
265,36.397044007642,24.0790364380727,29.0324646868914,4,3,"c"
266,27.5767116680274,18.86836156285,32.7137170424523,2,3,"c"
267,32.4243188517766,19.1037682236968,21.2113117902687,3,3,"b"
268,22.8765107652662,12.5320964641512,28.9641138457507,4,3,"a"
269,37.7436761784847,18.8399955880033,34.9854091316432,3,4,"c"
270,25.9061793057346,8.7868056041597,38.0099644008953,3,1,"b"
271,31.5793068321957,25.97284195561,28.2623102543227,2,2,"c"
272,37.327141979588,14.022028531528,26.8208638905942,3,3,"b"
273,36.4602450677175,24.8689648214946,28.7213967908675,5,4,"a"
274,21.7433759994423,25.9953025088665,40.2977588507976,4,1,"a"
275,27.1132773253041,16.339145417187,31.4315592886849,1,2,"b"
276,27.2618335050711,17.4445928221754,33.198400066871,4,5,"b"
277,43.0145779788506,13.5891633183973,13.431602183634,5,3,"b"
278,41.0492976770011,25.0097684577782,28.9617928854275,4,4,"b"
279,27.6090221561696,24.7448075877415,20.8513446865402,5,4,"b"
280,29.6849190008998,12.9828032075305,23.1618895903433,4,3,"a"
281,29.859691006445,19.3657585328197,16.9759841310768,1,5,"a"
282,33.6982348745783,15.1915076767131,41.2864701359851,4,2,"c"
283,30.7197377030588,16.7580237184197,16.4679762689438,4,5,"b"
284,26.9117464504797,19.3474324161713,18.2194837584974,5,5,"a"
285,28.8656754351876,18.989177679816,35.1443492404367,2,2,"b"
286,27.969876886717,18.384490912908,23.5604793959012,4,4,"c"
287,20.1954535632242,21.3713027022604,25.4076791704541,5,3,"c"
288,29.9763367159219,33.2831049364689,9.68856587609833,3,5,"c"
289,24.4953768783201,13.2647511090174,29.0705002965465,4,4,"a"
290,31.1362972378275,25.1608110245798,32.2187997872505,2,5,"b"
291,34.9627267052553,18.2329841207448,8.65061767829422,4,2,"b"
292,31.8663087584088,15.0612265205287,19.149456431617,5,3,"c"
293,28.4116083644096,17.141802573159,42.6141439007939,5,5,"a"
294,19.453688819978,16.2705781342983,33.2292323589818,2,2,"b"
295,28.7154345013413,24.8582318147839,39.6323281964079,2,1,"a"
296,26.5626402868734,23.0279928112271,6.7255269527406,2,2,"a"
297,38.8959659473415,22.4339672683753,54.2881919954602,3,3,"a"
298,29.0044657965923,14.8511028747709,19.6879062122739,5,3,"b"
299,34.43826909019,23.1981483857368,34.5409745033741,3,4,"c"
300,29.7665091625011,16.6047667111174,22.8029874241295,2,2,"c"
301,25.3548692163327,7.85494711290504,30.3185938405914,4,1,"c"
302,34.7881213888556,20.4124283366238,24.5821031328776,2,5,"a"
303,25.2687834789535,20.9886752778261,21.1882297521106,1,4,"b"
304,26.944302884437,12.5183776767661,31.5422919558337,2,2,"b"
305,23.7373052902895,23.1067295887759,21.9681281231917,1,5,"a"
306,33.3480381589805,19.1069847141668,27.9500817219214,4,3,"a"
307,33.6657264931905,9.68498253744069,43.303209588021,3,3,"a"
308,30.8454283713698,17.4061798219852,15.147906821456,5,3,"a"
309,31.2401614988945,24.1058442513436,12.9706674147679,2,4,"b"
310,25.8625669847046,20.0883980696188,30.8894976938328,1,5,"a"
311,28.8566537543888,12.9899654672452,26.1593726331413,3,4,"a"
312,33.5362366882937,24.3658343289033,27.7994428201331,3,2,"b"
313,35.5798956544804,22.2030726515512,9.31645559192366,2,3,"a"
314,24.9704499928554,7.8030017699148,41.4491079173871,2,4,"b"
315,26.1701037673559,22.5123084772781,29.7077838200143,3,1,"a"
316,39.3100660219427,23.5679820307692,22.7991812868722,4,3,"a"
317,29.2150231813184,26.2305176751552,32.8925149612765,1,1,"a"
318,34.6736647405028,18.9277727312705,31.7054787799134,4,3,"c"
319,27.5358094867499,19.0672453066764,28.6115840568085,4,3,"c"
320,33.1620023284264,17.616848629169,14.6069405144953,3,2,"a"
321,37.3600120796539,23.8293255710363,30.6348256953497,1,4,"b"
322,33.5435307140248,14.5500169625169,36.9042783747439,2,5,"c"
323,22.8613187043213,22.6182832900757,20.8424691514147,4,2,"c"
324,22.3335769582423,27.6298491185946,27.496582752045,2,4,"b"
325,36.2647619034945,17.8807428919478,49.8608715676869,4,3,"c"
326,28.0070324634728,17.7750825924825,21.7404534658399,4,4,"c"
327,30.9679013757619,18.4089366410307,25.7092779433854,1,1,"b"
328,39.6330873400503,23.6440500668891,35.9749161001544,4,1,"a"
329,23.7712552754787,23.2583140224963,22.3672030919067,5,3,"b"
330,28.6428520610978,21.3577402592632,25.9242830049315,3,4,"c"
331,28.5717899914359,22.3163357441297,33.3881496262189,4,5,"c"
332,28.0132364460873,25.5402721855607,38.4461377219106,5,4,"a"
333,27.3434993316098,16.0069939008775,23.0029895454357,5,2,"a"
334,26.1976692168383,9.50601626590807,51.4464583749616,4,5,"b"
335,26.0468495097019,23.2223640330626,30.0336685964367,4,1,"a"
336,28.2023983613893,16.4776361155196,21.4176418531213,1,5,"a"
337,11.7185766417698,25.8824941076805,32.1174414443397,3,2,"a"
338,41.8274879135238,23.7715986983731,42.0962961402142,3,2,"c"
339,22.7682439421904,11.7110314139323,31.3100641358401,3,2,"b"
340,35.3590038489757,16.4938918807413,29.6597132615733,4,3,"b"
341,24.3789731703456,34.3447316600999,31.9320824405092,1,5,"a"
342,27.0597368730063,28.7794503487718,17.0796114429647,1,2,"a"
343,35.288881891992,27.7801757025157,43.0204749717757,5,5,"a"
344,32.2508146098224,21.7927151091766,21.3319104831639,2,2,"b"
345,35.2738478110015,21.5886058871922,43.5735437254456,2,1,"c"
346,33.7676326648265,10.5918423773099,29.6871633250825,1,5,"a"
347,31.7898858666949,20.3949699551935,18.735267820056,5,4,"c"
348,31.602338490649,23.6418998093039,21.0533073745543,1,5,"c"
349,21.2053565457387,12.3709371010565,36.2940183307582,3,3,"a"
350,34.5513815362432,22.45286993727,42.716289116,3,4,"b"
351,33.4701121308721,18.5992454163005,22.5619352370013,1,2,"a"
352,39.6714812936193,20.4341502525846,28.731429044936,5,4,"c"
353,30.5793914118754,15.9461278496924,39.8934838686696,5,4,"c"
354,27.6315902419559,14.2672934289247,49.32720965834,2,3,"b"
355,39.0536851740103,8.33018259754959,51.1517314799009,5,5,"a"
356,27.9052859367921,17.4210337125613,19.9922463860993,3,1,"b"
357,31.1152968000607,19.1366945132653,21.174749797092,2,3,"a"
358,35.4508507200009,12.2744846602679,23.7208533368965,5,5,"c"
359,30.9246201336683,21.5706503302298,38.896061067518,5,2,"a"
360,25.2829000927474,19.0428370091088,32.4984754656026,4,5,"a"
361,24.0074546235587,16.6412178060807,11.0685857481495,2,3,"a"
362,33.4721483666439,23.1041024698802,27.7446485522702,1,4,"a"
363,30.5249364607051,17.7060680180666,55.1458747215107,2,1,"b"
364,27.7366583340539,26.7016871714033,11.3667831134365,2,3,"c"
365,27.6579971793463,23.4330880429362,35.8797286998647,4,1,"a"
366,22.6504583830372,21.3803700995282,45.9443896643993,1,5,"c"
367,30.3078189562771,20.4003446485146,48.0211454767923,3,1,"a"
368,28.6517064916781,24.6595973168247,24.3029335825627,2,1,"a"
369,41.3507534437812,27.3959365047144,29.2869663109549,3,2,"a"
370,33.4297406100843,22.5648926972021,38.1185671220009,4,5,"b"
371,30.3897181158028,26.7804153927658,9.61110183067463,3,4,"a"
372,22.8042641514495,20.8291553567851,31.3713921464583,2,4,"c"
373,21.0368194013509,30.3879212180148,34.0704409945454,4,4,"b"
374,24.0583492317992,24.3516725960904,38.4755990342715,5,1,"a"
375,26.1888408163698,19.3354959533783,10.2230008943999,5,2,"c"
376,38.2383445295191,24.3108875540006,19.9219393303224,4,1,"c"
377,35.0216933371546,12.7342347933838,34.1781447789887,1,2,"c"
378,32.2556305282718,16.1416776783796,32.9070000979704,2,4,"b"
379,32.3847519162471,31.5717464496858,33.2083231805254,1,3,"c"
380,23.5335643492648,21.7035344821274,21.1117002952098,5,4,"a"
381,22.8460250791994,14.6848497115744,28.3851341984227,1,5,"a"
382,28.1564402624821,9.35209892715258,26.765198278633,2,1,"c"
383,26.1788771495891,21.2129810733911,31.1763673325365,3,4,"a"
384,30.9592346601128,18.0004676610487,28.7098009845181,5,2,"a"
385,23.8491392385045,17.8563543767678,16.7738618595509,3,4,"a"
386,34.128628000384,21.6038744171886,21.0437210922505,5,5,"b"
387,34.5367465447728,18.0391498903464,18.5391874294298,3,3,"c"
388,28.238291386406,17.0164861187557,32.7922289456568,2,3,"c"
389,34.5808199899526,17.5561460404916,37.0837430172719,5,5,"a"
390,34.9525365388475,24.6568354864708,12.3436323602971,3,1,"c"
391,22.090219542402,23.2896719841619,28.8350908612676,4,1,"a"
392,33.3057459411698,20.2505510718378,0.329990069927746,2,1,"c"
393,29.1270585509092,20.1269234188059,22.0434199419995,2,5,"c"
394,27.735610494542,22.4061642287972,17.6044700158012,5,5,"b"
395,21.0915218607976,13.3717245889346,13.2568946001385,3,3,"a"
396,34.3620473326082,12.8851678933911,37.3924532477304,1,4,"b"
397,32.2580271462024,16.251079993427,20.8796403588117,1,3,"b"
398,26.265935366867,11.7962428311478,23.282961359603,3,4,"a"
399,22.3586702626311,16.813406196194,17.1921216834455,4,3,"a"
400,30.1441545454455,16.3932357353575,24.9351683336195,1,5,"b"
401,32.3497936742552,10.8450695091286,19.8921095823377,4,2,"a"
402,26.068176603469,20.6596543881098,26.9255142814112,5,1,"a"
403,27.2403184854043,22.5560593111604,32.160435916567,1,5,"a"
404,21.2250454445312,25.093074838641,46.8856128095844,3,3,"c"
405,33.4626934956442,20.0299101914448,38.7021787785295,5,3,"a"
406,30.0996391443464,20.1096091854137,16.5236929967431,2,1,"a"
407,21.2230569503816,16.347205919098,19.3421189303184,5,1,"a"
408,35.8353556308944,25.2690223703218,16.6010584385657,3,5,"c"
409,27.6135081587137,31.4183014845292,14.0740493750791,2,1,"b"
410,32.7351584672903,14.0383269663646,14.7425095977981,5,1,"b"
411,40.3584284811367,19.7811698112575,42.7676139921835,5,4,"b"
412,21.7562380706708,14.5934999660206,30.6938317491996,3,2,"c"
413,25.3834880726607,27.3780086978272,23.8652500450118,3,5,"b"
